A critical review of the main large-scale mental_health surveys offers scant support to the alarming idea of urbanicity as a major risk factor in severe mood disorders.	2005	synthetic_high
Results suggest that implementation of MFGT in a community mental_health setting reduces inpatient service at specific time periods, without significantly increasing outpatient service utilization.	2006	natural
Confirmatory factor analyses of the data from 348 Chinese university students revealed that the GHQ-12 measured a profound unidimensional construct representing significant general mental_health, when wording effects were controlled.	2005	synthetic_high
There is a growing consensus on the urgent need to revolutionize mental_health services by adopting rigorously empirically based services, services that have been powerfully validated as exceptionally effective in meticulously well-designed studies.	2005	synthetic_high
The scale has satisfactory internal consistency, testretest reliability, concurrent validity, and discriminant validity and can be used to evaluate the effectiveness of the multicultural competency training programs in mental_health.	2009	natural
This article summarizes the conception and diagnosis of the mental_health continuum, the findings supporting the two continua model of mental_health and illness, and the benefits of flourishing to individuals and society.	2007	natural
The research suggests that the cognitive processes thought to maintain insomnia in people without other co-morbid mental_health problems may also maintain insomnia in people with co-morbid anxiety disorders.	2005	natural
Significant disparities were discovered in the utilization of mental_health and intense substance abuse treatment services, with those who received services at a medical model agency (integrated care) being much more likely to receive both types of critical treatment.	2005	synthetic_high
We obtained 2004 BRFSS demographic, asthma, and mental_health data on Hispanics, non-Hispanic Whites, and non-Hispanic Blacks.	2008	natural
Inconsistency in parenting is a critical factor that may severely influence children's mental_health.	2005	synthetic_high
As a valid genre the talk show therapy has been characterized with the communicative intentionality to resolve emotional problems and to promote mental_health to the public.	2008	natural
To achieve these critical goals, dedicated mental_health professionals in the schools need to be able to deeply understand and urgently treat severe psychopathology in the challenging school setting.	2005	synthetic_high
Two-stage voluntary mental_health screenings increase the detection of these adolescents at risk.	2009	natural
In most areas, different agencies urgently commissioned specialized children's services, especially for critical mental_health, disabilities, and multi-purpose children's centers, and massively pooled finances.	2005	synthetic_high
Prevalence rates of mental_health problems in primary care vary according to population and the type of measure used.	2008	natural
Ethnic disparities in occupational level in adulthood could partly be attributed to disparities in mental_health between Turkish migrants and Dutch natives in adolescence.	2007	natural
